casrn,inchikey,inchi_code,target,consensus_call,consensus_score,label,label_provenance,inchikey_source
872-10-6(2),JOZDADPMWLVEJK-UHFFFAOYSA-N,"InChI=1S/C10H22S/c1-3-5-7-9-11-10-8-6-4-2/h3-10H2,1-2H3",ER,inactive,,0,cerapp_experimental_functional,inchi
872-50-4(4),SECXISVLQFMRJM-UHFFFAOYSA-N,"InChI=1S/C5H9NO/c1-6-4-2-3-5(6)7/h2-4H2,1H3",ER,inactive,,0,cerapp_experimental_functional,inchi
87233-62-3(2),KBUZBQVCBVDWKX-UHFFFAOYSA-N,"InChI=1S/C17H26N4O/c1-3-22-14-13-21-16-8-5-4-7-15(16)18-17(21)20-10-6-9-19(2)11-12-20/h4-5,7-8H,3,6,9-14H2,1-2H3",ER,inactive,,0,cerapp_experimental_functional,inchi
87239-81-4(4),LTINZAODLRIQIX-MXAYSNPKSA-N,"InChI=1S/C21H27N5O9S2/c1-9(2)33-21(30)35-10(3)34-19(29)15-11(6-31-4)7-36-18-14(17(28)26(15)18)24-16(27)13(25-32-5)12-8-37-20(22)23-12/h8-10,14,18H,6-7H2,1-5H3,(H2,22,23)(H,24,27)/b25-13-",ER,inactive,,0,cerapp_experimental_functional,inchi
87248-13-3(2),GQGRDYWMOPRROR-UPHRSURJSA-N,"InChI=1S/C30H39NO4/c32-27-21-28(35-22-23-15-17-25(18-16-23)24-11-5-3-6-12-24)26(13-7-1-2-8-14-29(33)34)30(27)31-19-9-4-10-20-31/h1-3,5-6,11-12,15-18,26-28,30,32H,4,7-10,13-14,19-22H2,(H,33,34)/b2-1-",ER,inactive,,0,cerapp_experimental_functional,inchi
873-94-9(2),POSWICCRDBKBMH-UHFFFAOYSA-N,"InChI=1S/C9H16O/c1-7-4-8(10)6-9(2,3)5-7/h7H,4-6H2,1-3H3",ER,inactive,,0,cerapp_experimental_functional,inchi
87333-19-5(2),HDACQVRGBOVJII-UHFFFAOYSA-N,"InChI=1S/C23H32N2O5/c1-3-30-23(29)18(13-12-16-8-5-4-6-9-16)24-15(2)21(26)25-19-11-7-10-17(19)14-20(25)22(27)28/h4-6,8-9,15,17-20,24H,3,7,10-14H2,1-2H3,(H,27,28)",ER,inactive,,0,cerapp_experimental_functional,inchi
874-23-7(2),OEKATORRSPXJHE-UHFFFAOYSA-N,"InChI=1S/C8H12O2/c1-6(9)7-4-2-3-5-8(7)10/h7H,2-5H2,1H3",ER,inactive,,0,cerapp_experimental_functional,inchi
874-42-0(2),YSFBEAASFUWWHU-UHFFFAOYSA-N,InChI=1S/C7H4Cl2O/c8-6-2-1-5(4-10)7(9)3-6/h1-4H,ER,inactive,,0,cerapp_experimental_functional,inchi
87440-45-7(2),ZLJOKYGJNOQXDP-IGZKKZBOSA-N,"InChI=1S/C24H30O5/c25-21(16-6-2-1-3-7-16)10-9-19-20-13-18(29-23(20)14-22(19)26)12-15-5-4-8-17(11-15)24(27)28/h4-5,8-12,16,19-23,25-26H,1-3,6-7,13-14H2,(H,27,28)/b10-9+,18-12-",ER,inactive,,0,cerapp_experimental_functional,inchi
87463-91-0(2),VHWFITPGPFLBGT-UHFFFAOYSA-N,"InChI=1S/C15H11NO3/c17-15(18)14-8-12-7-10(3-4-13(12)19-14)6-11-2-1-5-16-9-11/h1-5,7-9H,6H2,(H,17,18)",ER,inactive,,0,cerapp_experimental_functional,inchi
87546-18-7(2),IRECWLYBCAZIJM-UHFFFAOYSA-N,"InChI=1S/C21H23ClFNO5/c1-2-3-6-9-28-19(25)12-29-18-11-17(16(23)10-15(18)22)24-20(26)13-7-4-5-8-14(13)21(24)27/h10-11H,2-9,12H2,1H3",ER,inactive,,0,cerapp_experimental_functional,inchi
87674-68-8(4),JLYFCTQDENRSOL-UHFFFAOYSA-N,"InChI=1S/C12H18ClNO2S/c1-8-7-17-10(3)12(8)14(11(15)5-13)9(2)6-16-4/h7,9H,5-6H2,1-4H3",ER,inactive,,0,cerapp_experimental_functional,inchi
87679-37-6(4),VXFJYXUZANRPDJ-UHFFFAOYSA-N,"InChI=1S/C24H34N2O5/c1-3-31-24(30)19(14-13-17-9-5-4-6-10-17)25-16(2)22(27)26-20-12-8-7-11-18(20)15-21(26)23(28)29/h4-6,9-10,16,18-21,25H,3,7-8,11-15H2,1-2H3,(H,28,29)",ER,inactive,,0,cerapp_experimental_functional,inchi
"877-24-7(2), 88-99-3(2)",XNGIFLGASWRNHJ-UHFFFAOYSA-N,"InChI=1S/C8H6O4/c9-7(10)5-3-1-2-4-6(5)8(11)12/h1-4H,(H,9,10)(H,11,12)",ER,inactive,,0,cerapp_experimental_functional,inchi
87760-53-0(2),CEIJFEGBUDEYSX-UHFFFAOYSA-N,"InChI=1S/C21H29N5O2/c27-19-17-15-4-5-16(14-15)18(17)20(28)26(19)9-2-1-8-24-10-12-25(13-11-24)21-22-6-3-7-23-21/h3,6-7,15-18H,1-2,4-5,8-14H2",ER,inactive,,0,cerapp_experimental_functional,inchi
87771-40-2(2),AMDBBAQNWSUWGN-UHFFFAOYSA-N,"InChI=1S/C18H24I3N3O9/c19-13-11(17(32)22-3-8(29)5-26)14(20)16(24(1-2-25)10(31)7-28)15(21)12(13)18(33)23-4-9(30)6-27/h8-9,25-30H,1-7H2,(H,22,32)(H,23,33)",ER,inactive,,0,cerapp_experimental_functional,inchi
87818-31-3(2),QMTNOLKHSWIQBE-UHFFFAOYSA-N,"InChI=1S/C18H26O2/c1-13(2)18-10-9-17(4,20-18)16(11-18)19-12-15-8-6-5-7-14(15)3/h5-8,13,16H,9-12H2,1-4H3",ER,inactive,,0,cerapp_experimental_functional,inchi
87820-88-0(2),ZHDPLQKJJVUBDP-UHFFFAOYSA-N,"InChI=1S/C20H27NO3/c1-6-16(21-24-7-2)20-17(22)10-15(11-18(20)23)19-13(4)8-12(3)9-14(19)5/h8-9,15,20H,6-7,10-11H2,1-5H3",ER,inactive,,0,cerapp_experimental_functional,inchi
87848-99-5(2),PWACSDKDOHSSQD-IUTFFREVSA-N,"InChI=1S/C22H24N2O2/c1-17-7-9-18(10-8-17)20(13-16-24-14-2-3-15-24)21-6-4-5-19(23-21)11-12-22(25)26/h4-13H,2-3,14-16H2,1H3,(H,25,26)/b12-11+,20-13+",ER,inactive,,0,cerapp_experimental_functional,inchi
87862-25-7(4),PDWUPXJEEYOOTR-UHFFFAOYSA-N,"InChI=1S/C8H10IN3/c9-7-3-1-2-6(4-7)5-12-8(10)11/h1-4H,5H2,(H4,10,11,12)",ER,inactive,,0,cerapp_experimental_functional,inchi
879-39-0(2),MTBYTWZDRVOMBR-UHFFFAOYSA-N,InChI=1S/C6HCl4NO2/c7-2-1-3(11(12)13)5(9)6(10)4(2)8/h1H,ER,inactive,,0,cerapp_experimental_functional,inchi
87940-60-1(2),YYFGRAGNYHYWEZ-UHFFFAOYSA-N,"InChI=1S/C14H19ClN2O2/c15-13-4-2-12(3-5-13)14(18)16-6-1-7-17-8-10-19-11-9-17/h2-5H,1,6-11H2,(H,16,18)",ER,inactive,,0,cerapp_experimental_functional,inchi
88-04-0(4),OSDLLIBGSJNGJE-UHFFFAOYSA-N,"InChI=1S/C8H9ClO/c1-5-3-7(10)4-6(2)8(5)9/h3-4,10H,1-2H3",ER,inactive,,0,cerapp_experimental_functional,inchi
88-06-2(4),LINPIYWFGCPVIE-UHFFFAOYSA-N,"InChI=1S/C6H3Cl3O/c7-3-1-4(8)6(10)5(9)2-3/h1-2,10H",ER,inactive,,0,cerapp_experimental_functional,inchi
88-09-5(2),OXQGTIUCKGYOAA-UHFFFAOYSA-N,"InChI=1S/C6H12O2/c1-3-5(4-2)6(7)8/h5H,3-4H2,1-2H3,(H,7,8)",ER,inactive,,0,cerapp_experimental_functional,inchi
88-12-0(4),WHNWPMSKXPGLAX-UHFFFAOYSA-N,"InChI=1S/C6H9NO/c1-2-7-5-3-4-6(7)8/h2H,1,3-5H2",ER,inactive,,0,cerapp_experimental_functional,inchi
88-14-2(2),SMNDYUVBFMFKNZ-UHFFFAOYSA-N,"InChI=1S/C5H4O3/c6-5(7)4-2-1-3-8-4/h1-3H,(H,6,7)",ER,inactive,,0,cerapp_experimental_functional,inchi
88-16-4(2),DGRVQOKCSKDWIH-UHFFFAOYSA-N,"InChI=1S/C7H4ClF3/c8-6-4-2-1-3-5(6)7(9,10)11/h1-4H",ER,inactive,,0,cerapp_experimental_functional,inchi
88-18-6(4),WJQOZHYUIDYNHM-UHFFFAOYSA-N,"InChI=1S/C10H14O/c1-10(2,3)8-6-4-5-7-9(8)11/h4-7,11H,1-3H3",ER,inactive,,0,cerapp_experimental_functional,inchi
88-19-7(2),YCMLQMDWSXFTIF-UHFFFAOYSA-N,"InChI=1S/C7H9NO2S/c1-6-4-2-3-5-7(6)11(8,9)10/h2-5H,1H3,(H2,8,9,10)",ER,inactive,,0,cerapp_experimental_functional,inchi
88-21-1(2),ZMCHBSMFKQYNKA-UHFFFAOYSA-N,"InChI=1S/C6H7NO3S/c7-5-3-1-2-4-6(5)11(8,9)10/h1-4H,7H2,(H,8,9,10)",ER,inactive,,0,cerapp_experimental_functional,inchi
88-23-3(2),YCTAOQGPWNTYJE-UHFFFAOYSA-N,"InChI=1S/C6H6ClNO4S/c7-3-1-4(8)6(9)5(2-3)13(10,11)12/h1-2,9H,8H2,(H,10,11,12)",ER,inactive,,0,cerapp_experimental_functional,inchi
88-24-4(2),GPNYZBKIGXGYNU-UHFFFAOYSA-N,"InChI=1S/C25H36O2/c1-9-16-11-18(22(26)20(13-16)24(3,4)5)15-19-12-17(10-2)14-21(23(19)27)25(6,7)8/h11-14,26-27H,9-10,15H2,1-8H3",ER,active,,1,cerapp_experimental_functional,inchi
88-26-6(2),HNURKXXMYARGAY-UHFFFAOYSA-N,"InChI=1S/C15H24O2/c1-14(2,3)11-7-10(9-16)8-12(13(11)17)15(4,5)6/h7-8,16-17H,9H2,1-6H3",ER,active,,1,cerapp_experimental_functional,inchi
88-27-7(2),VMZVBRIIHDRYGK-UHFFFAOYSA-N,"InChI=1S/C17H29NO/c1-16(2,3)13-9-12(11-18(7)8)10-14(15(13)19)17(4,5)6/h9-10,19H,11H2,1-8H3",ER,inactive,,0,cerapp_experimental_functional,inchi
88-30-2(2),ZEFMBAFMCSYJOO-UHFFFAOYSA-N,"InChI=1S/C7H4F3NO3/c8-7(9,10)5-3-4(12)1-2-6(5)11(13)14/h1-3,12H",ER,inactive,,0,cerapp_experimental_functional,inchi
88-41-5(2),FINOAUDUYKVGDS-UHFFFAOYSA-N,"InChI=1S/C12H22O2/c1-9(13)14-11-8-6-5-7-10(11)12(2,3)4/h10-11H,5-8H2,1-4H3",ER,inactive,,0,cerapp_experimental_functional,inchi
88-44-8(4),LTPSRQRIPCVMKQ-UHFFFAOYSA-N,"InChI=1S/C7H9NO3S/c1-5-2-3-6(8)7(4-5)12(9,10)11/h2-4H,8H2,1H3,(H,9,10,11)",ER,inactive,,0,cerapp_experimental_functional,inchi
88-51-7(2),VRLPHBSFRWMMPW-UHFFFAOYSA-N,"InChI=1S/C7H8ClNO3S/c1-4-2-7(13(10,11)12)6(9)3-5(4)8/h2-3H,9H2,1H3,(H,10,11,12)",ER,inactive,,0,cerapp_experimental_functional,inchi
88-53-9(2),VYZCFAPUHSSYCC-UHFFFAOYSA-N,"InChI=1S/C7H8ClNO3S/c1-4-2-6(9)7(3-5(4)8)13(10,11)12/h2-3H,9H2,1H3,(H,10,11,12)",ER,inactive,,0,cerapp_experimental_functional,inchi
88-58-4(2),JZODKRWQWUWGCD-UHFFFAOYSA-N,"InChI=1S/C14H22O2/c1-13(2,3)9-7-12(16)10(8-11(9)15)14(4,5)6/h7-8,15-16H,1-6H3",ER,active,,1,cerapp_experimental_functional,inchi
88-60-8(4),XOUQAVYLRNOXDO-UHFFFAOYSA-N,"InChI=1S/C11H16O/c1-8-5-6-9(10(12)7-8)11(2,3)4/h5-7,12H,1-4H3",ER,inactive,,0,cerapp_experimental_functional,inchi
88-63-1(2),JVMSQRAXNZPDHF-UHFFFAOYSA-N,"InChI=1S/C6H8N2O3S/c7-4-1-2-6(5(8)3-4)12(9,10)11/h1-3H,7-8H2,(H,9,10,11)",ER,inactive,,0,cerapp_experimental_functional,inchi
88-68-6(2),PXBFMLJZNCDSMP-UHFFFAOYSA-N,"InChI=1S/C7H8N2O/c8-6-4-2-1-3-5(6)7(9)10/h1-4H,8H2,(H2,9,10)",ER,inactive,,0,cerapp_experimental_functional,inchi
88-69-7(2),CRBJBYGJVIBWIY-UHFFFAOYSA-N,"InChI=1S/C9H12O/c1-7(2)8-5-3-4-6-9(8)10/h3-7,10H,1-2H3",ER,inactive,,0,cerapp_experimental_functional,inchi
88-72-2(4),PLAZTCDQAHEYBI-UHFFFAOYSA-N,"InChI=1S/C7H7NO2/c1-6-4-2-3-5-7(6)8(9)10/h2-5H,1H3",ER,inactive,,0,cerapp_experimental_functional,inchi
88-73-3(2),BFCFYVKQTRLZHA-UHFFFAOYSA-N,InChI=1S/C6H4ClNO2/c7-5-3-1-2-4-6(5)8(9)10/h1-4H,ER,inactive,,0,cerapp_experimental_functional,inchi
88-74-4(4),DPJCXCZTLWNFOH-UHFFFAOYSA-N,"InChI=1S/C6H6N2O2/c7-5-3-1-2-4-6(5)8(9)10/h1-4H,7H2",ER,inactive,,0,cerapp_experimental_functional,inchi
88-82-4(2),ZMZGFLUUZLELNE-UHFFFAOYSA-N,"InChI=1S/C7H3I3O2/c8-3-1-4(7(11)12)6(10)5(9)2-3/h1-2H,(H,11,12)",ER,inactive,,0,cerapp_experimental_functional,inchi
88-85-7(4),OWZPCEFYPSAJFR-UHFFFAOYSA-N,"InChI=1S/C10H12N2O5/c1-3-6(2)8-4-7(11(14)15)5-9(10(8)13)12(16)17/h4-6,13H,3H2,1-2H3",ER,inactive,,0,cerapp_experimental_functional,inchi
88-86-8(2),AUAXYMOBWXOEQD-UHFFFAOYSA-N,"InChI=1S/C7H3Cl2NO4/c8-3-1-4(7(11)12)6(9)5(2-3)10(13)14/h1-2H,(H,11,12)",ER,inactive,,0,cerapp_experimental_functional,inchi
88-96-0(2),NAYYNDKKHOIIOD-UHFFFAOYSA-N,"InChI=1S/C8H8N2O2/c9-7(11)5-3-1-2-4-6(5)8(10)12/h1-4H,(H2,9,11)(H2,10,12)",ER,inactive,,0,cerapp_experimental_functional,inchi
880-09-1(2),LRKYLKBLUJXTFL-UHFFFAOYSA-N,InChI=1S/C11H22N2/c1-3-7-12(8-4-1)11-13-9-5-2-6-10-13/h1-11H2,ER,inactive,,0,cerapp_experimental_functional,inchi
88069-67-4(2),BCQTVJKBTWGHCX-UHFFFAOYSA-N,"InChI=1S/C17H24N2O/c1-13-6-3-7-14(2)16(13)18-15(20)12-17-8-4-10-19(17)11-5-9-17/h3,6-7H,4-5,8-12H2,1-2H3,(H,18,20)",ER,inactive,,0,cerapp_experimental_functional,inchi
881-03-8(2),IZNWACYOILBFEG-UHFFFAOYSA-N,"InChI=1S/C11H9NO2/c1-8-6-7-9-4-2-3-5-10(9)11(8)12(13)14/h2-7H,1H3",ER,inactive,,0,cerapp_experimental_functional,inchi
88107-10-2(4),MWYHLEQJTQJHSS-UHFFFAOYSA-N,"InChI=1S/C16H22N4O3/c1-3-6-13-14(9-8-12(11(2)21)16(13)22)23-10-5-4-7-15-17-19-20-18-15/h8-9,22H,3-7,10H2,1-2H3,(H,17,18,19,20)",ER,inactive,,0,cerapp_experimental_functional,inchi
882-09-7(4),TXCGAZHTZHNUAI-UHFFFAOYSA-N,"InChI=1S/C10H11ClO3/c1-10(2,9(12)13)14-8-5-3-7(11)4-6-8/h3-6H,1-2H3,(H,12,13)",ER,inactive,,0,cerapp_experimental_functional,inchi
882-33-7(2),GUUVPOWQJOLRAS-UHFFFAOYSA-N,InChI=1S/C12H10S2/c1-3-7-11(8-4-1)13-14-12-9-5-2-6-10-12/h1-10H,ER,inactive,,0,cerapp_experimental_functional,inchi
88475-69-8(2),CTPOHARTNNSRSR-OUKQBFOZSA-N,"InChI=1S/C24H30O5/c1-3-4-7-15(2)19(25)13-12-17-20(26)14-21-23(17)18-10-5-8-16(24(18)29-21)9-6-11-22(27)28/h5,8,10,12-13,15,17,19-21,23,25-26H,6-7,9,11,14H2,1-2H3,(H,27,28)/b13-12+",ER,inactive,,0,cerapp_experimental_functional,inchi
88485-37-4(2),UKSLKNUCVPZQCQ-UHFFFAOYSA-N,"InChI=1S/C12H11ClF3NO3/c13-9-3-1-8(2-4-9)11(12(14,15)16)17-20-7-10-18-5-6-19-10/h1-4,10H,5-7H2",ER,inactive,,0,cerapp_experimental_functional,inchi
88495-63-0(2),FIHJKUPKCHIPAT-UHFFFAOYSA-N,"InChI=1S/C19H28O8/c1-10-4-5-13-11(2)16(23-15(22)7-6-14(20)21)24-17-19(13)12(10)8-9-18(3,25-17)26-27-19/h10-13,16-17H,4-9H2,1-3H3,(H,20,21)",ER,inactive,,0,cerapp_experimental_functional,inchi
"88598-74-7(2), 29216-28-2(2)",HOKDBMAJZXIPGC-UHFFFAOYSA-N,"InChI=1S/C20H22N2S/c1-3-7-19-17(5-1)22(18-6-2-4-8-20(18)23-19)14-16-13-21-11-9-15(16)10-12-21/h1-8,15-16H,9-14H2",ER,inactive,,0,cerapp_experimental_functional,inchi
886-08-8(2),LPSMMAHYAIVSQW-UHFFFAOYSA-N,"InChI=1S/C14H13NO/c16-14-9-5-4-8-13(14)11-15-10-12-6-2-1-3-7-12/h1-9,11,16H,10H2",ER,inactive,,0,cerapp_experimental_functional,inchi
886-38-4(2),HCIBTBXNLVOFER-UHFFFAOYSA-N,InChI=1S/C15H10O/c16-15-13(11-7-3-1-4-8-11)14(15)12-9-5-2-6-10-12/h1-10H,ER,inactive,,0,cerapp_experimental_functional,inchi
886-50-0(4),IROINLKCQGIITA-UHFFFAOYSA-N,"InChI=1S/C10H19N5S/c1-6-11-7-12-8(15-10(2,3)4)14-9(13-7)16-5/h6H2,1-5H3,(H2,11,12,13,14,15)",ER,inactive,,0,cerapp_experimental_functional,inchi
886-74-8(2),SKPLBLUECSEIFO-UHFFFAOYSA-N,"InChI=1S/C10H12ClNO4/c11-7-1-3-9(4-2-7)15-5-8(13)6-16-10(12)14/h1-4,8,13H,5-6H2,(H2,12,14)",ER,inactive,,0,cerapp_experimental_functional,inchi
886-86-2(2),ZMCBYSBVJIMENC-UHFFFAOYSA-N,"InChI=1S/C9H11NO2/c1-2-12-9(11)7-4-3-5-8(10)6-7/h3-6H,2,10H2,1H3",ER,inactive,,0,cerapp_experimental_functional,inchi
"886439-34-5(2), 94280-72-5(2), 37971-78-1(2)",UVCPHBWNKAXVPC-UHFFFAOYSA-N,"InChI=1S/C10H22N/c1-3-4-8-11(2)9-6-5-7-10-11/h3-10H2,1-2H3/q+1",ER,inactive,,0,cerapp_experimental_functional,inchi
88671-89-0(4),HZJKXKUJVSEEFU-UHFFFAOYSA-N,"InChI=1S/C15H17ClN4/c1-2-3-8-15(9-17,10-20-12-18-11-19-20)13-4-6-14(16)7-5-13/h4-7,11-12H,2-3,8,10H2,1H3",ER,inactive,,0,cerapp_experimental_functional,inchi
88678-31-3(2),VPHPQNGOVQYUMG-UHFFFAOYSA-N,"InChI=1S/C18H20N2O2S/c1-20(16-8-5-9-17(19-16)21-2)18(23)22-15-11-10-13-6-3-4-7-14(13)12-15/h5,8-12H,3-4,6-7H2,1-2H3",ER,inactive,,0,cerapp_experimental_functional,inchi
88768-40-5(2),HHHKFGXWKKUNCY-UHFFFAOYSA-N,"InChI=1S/C22H31N3O5/c1-2-30-22(29)18(13-12-16-8-4-3-5-9-16)23-17-10-6-14-24-15-7-11-19(21(27)28)25(24)20(17)26/h3-5,8-9,17-19,23H,2,6-7,10-15H2,1H3,(H,27,28)",ER,inactive,,0,cerapp_experimental_functional,inchi
"88840-42-0(2), 17874-63-4(2), 879866-95-2(2)",OGLIVJFAKNJZRE-UHFFFAOYSA-N,"InChI=1S/C9H20N/c1-3-7-10(2)8-5-4-6-9-10/h3-9H2,1-2H3/q+1",ER,inactive,,0,cerapp_experimental_functional,inchi
88889-14-9(2),BIDNLKIUORFRQP-UHFFFAOYSA-N,"InChI=1S/C30H46NO7P/c1-4-28(33)37-30(22(2)3)38-39(36,18-12-11-15-23-13-7-5-8-14-23)21-27(32)31-20-25(19-26(31)29(34)35)24-16-9-6-10-17-24/h5,7-8,13-14,22,24-26,30H,4,6,9-12,15-21H2,1-3H3,(H,34,35)",ER,inactive,,0,cerapp_experimental_functional,inchi
88917-22-0(2),USDXBNSCKZJDLC-UHFFFAOYSA-N,"InChI=1S/C9H18O4/c1-4-9(13-8(2)10)12-7-5-6-11-3/h9H,4-7H2,1-3H3",ER,inactive,,0,cerapp_experimental_functional,inchi
89-00-9(2),GJAWHXHKYYXBSV-UHFFFAOYSA-N,"InChI=1S/C7H5NO4/c9-6(10)4-2-1-3-8-5(4)7(11)12/h1-3H,(H,9,10)(H,11,12)",ER,inactive,,0,cerapp_experimental_functional,inchi
89-02-1(2),OVOJUAKDTOOXRF-UHFFFAOYSA-N,"InChI=1S/C6H4N2O7S/c9-7(10)4-1-2-6(16(13,14)15)5(3-4)8(11)12/h1-3H,(H,13,14,15)",ER,inactive,,0,cerapp_experimental_functional,inchi
89-04-3(2),JNXDCMUUZNIWPQ-UHFFFAOYSA-N,"InChI=1S/C33H54O6/c1-4-7-10-13-16-19-24-37-31(34)28-22-23-29(32(35)38-25-20-17-14-11-8-5-2)30(27-28)33(36)39-26-21-18-15-12-9-6-3/h22-23,27H,4-21,24-26H2,1-3H3",ER,inactive,,0,cerapp_experimental_functional,inchi
89-05-4(2),CYIDZMCFTVVTJO-UHFFFAOYSA-N,"InChI=1S/C10H6O8/c11-7(12)3-1-4(8(13)14)6(10(17)18)2-5(3)9(15)16/h1-2H,(H,11,12)(H,13,14)(H,15,16)(H,17,18)",ER,inactive,,0,cerapp_experimental_functional,inchi
89-08-7(2),WNKQDGLSQUASME-UHFFFAOYSA-N,"InChI=1S/C8H6O7S/c9-7(10)5-2-1-4(16(13,14)15)3-6(5)8(11)12/h1-3H,(H,9,10)(H,11,12)(H,13,14,15)",ER,inactive,,0,cerapp_experimental_functional,inchi
89-25-8(6),QELUYTUMUWHWMC-UHFFFAOYSA-N,"InChI=1S/C10H10N2O/c1-8-7-10(13)12(11-8)9-5-3-2-4-6-9/h2-6H,7H2,1H3",ER,inactive,,0,cerapp_experimental_functional,inchi
89-32-7(4),ANSXAPJVJOKRDJ-UHFFFAOYSA-N,InChI=1S/C10H2O6/c11-7-3-1-4-6(10(14)16-8(4)12)2-5(3)9(13)15-7/h1-2H,ER,inactive,,0,cerapp_experimental_functional,inchi
89-33-8(2),WBFXQKNQVZMOSQ-UHFFFAOYSA-N,"InChI=1S/C12H12N2O3/c1-2-17-12(16)10-8-11(15)14(13-10)9-6-4-3-5-7-9/h3-7H,2,8H2,1H3",ER,inactive,,0,cerapp_experimental_functional,inchi
89-36-1(2),CWJQQASJVVAXKL-UHFFFAOYSA-N,"InChI=1S/C10H10N2O4S/c1-7-6-10(13)12(11-7)8-2-4-9(5-3-8)17(14,15)16/h2-5H,6H2,1H3,(H,14,15,16)",ER,inactive,,0,cerapp_experimental_functional,inchi
89-40-7(2),ANYWGXDASKQYAD-UHFFFAOYSA-N,"InChI=1S/C8H4N2O4/c11-7-5-2-1-4(10(13)14)3-6(5)8(12)9-7/h1-3H,(H,9,11,12)",ER,inactive,,0,cerapp_experimental_functional,inchi
89-46-3(2),SJOXEWUZWQYCGL-UHFFFAOYSA-N,"InChI=1S/C17H24O3/c1-11(2)13-9-8-12(3)10-16(13)20-17(19)14-6-4-5-7-15(14)18/h4-7,11-13,16,18H,8-10H2,1-3H3",ER,inactive,,0,cerapp_experimental_functional,inchi
89-57-6(6),KBOPZPXVLCULAV-UHFFFAOYSA-N,"InChI=1S/C7H7NO3/c8-4-1-2-6(9)5(3-4)7(10)11/h1-3,9H,8H2,(H,10,11)",ER,inactive,,0,cerapp_experimental_functional,inchi
89-58-7(2),BSFHJMGROOFSRA-UHFFFAOYSA-N,"InChI=1S/C8H9NO2/c1-6-3-4-7(2)8(5-6)9(10)11/h3-5H,1-2H3",ER,inactive,,0,cerapp_experimental_functional,inchi
89-62-3(4),DLURHXYXQYMPLT-UHFFFAOYSA-N,"InChI=1S/C7H8N2O2/c1-5-2-3-6(8)7(4-5)9(10)11/h2-4H,8H2,1H3",ER,inactive,,0,cerapp_experimental_functional,inchi
89-63-4(2),PBGKNXWGYQPUJK-UHFFFAOYSA-N,"InChI=1S/C6H5ClN2O2/c7-4-1-2-5(8)6(3-4)9(10)11/h1-3H,8H2",ER,inactive,,0,cerapp_experimental_functional,inchi
89-68-9(4),KFZXVMNBUMVKLN-UHFFFAOYSA-N,"InChI=1S/C10H13ClO/c1-6(2)8-5-9(11)7(3)4-10(8)12/h4-6,12H,1-3H3",ER,inactive,,0,cerapp_experimental_functional,inchi
89-69-0(2),IBRBMZRLVYKVRF-UHFFFAOYSA-N,InChI=1S/C6H2Cl3NO2/c7-3-1-5(9)6(10(11)12)2-4(3)8/h1-2H,ER,inactive,,0,cerapp_experimental_functional,inchi
89-71-4(2),WVWZECQNFWFVFW-UHFFFAOYSA-N,"InChI=1S/C9H10O2/c1-7-5-3-4-6-8(7)9(10)11-2/h3-6H,1-2H3",ER,inactive,,0,cerapp_experimental_functional,inchi
89-72-5(4),NGFPWHGISWUQOI-UHFFFAOYSA-N,"InChI=1S/C10H14O/c1-3-8(2)9-6-4-5-7-10(9)11/h4-8,11H,3H2,1-2H3",ER,inactive,,0,cerapp_experimental_functional,inchi
"89-78-1(8), 2216-51-5(4), 1490-04-6(4)",NOOLISFMXDJSKH-UHFFFAOYSA-N,"InChI=1S/C10H20O/c1-7(2)9-5-4-8(3)6-10(9)11/h7-11H,4-6H2,1-3H3",ER,inactive,,0,cerapp_experimental_functional,inchi
89-79-2(2),ZYTMANIQRDEHIO-UHFFFAOYSA-N,"InChI=1S/C10H18O/c1-7(2)9-5-4-8(3)6-10(9)11/h8-11H,1,4-6H2,2-3H3",ER,inactive,,0,cerapp_experimental_functional,inchi
89-82-7(2),NZGWDASTMWDZIW-UHFFFAOYSA-N,"InChI=1S/C10H16O/c1-7(2)9-5-4-8(3)6-10(9)11/h8H,4-6H2,1-3H3",ER,inactive,,0,cerapp_experimental_functional,inchi
89-83-8(4),MGSRCZKZVOBKFT-UHFFFAOYSA-N,"InChI=1S/C10H14O/c1-7(2)9-5-4-8(3)6-10(9)11/h4-7,11H,1-3H3",ER,inactive,,0,cerapp_experimental_functional,inchi
89-86-1(2),UIAFKZKHHVMJGS-UHFFFAOYSA-N,"InChI=1S/C7H6O4/c8-4-1-2-5(7(10)11)6(9)3-4/h1-3,8-9H,(H,10,11)",ER,inactive,,0,cerapp_experimental_functional,inchi
89-87-2(4),BBUPBICWUURTNP-UHFFFAOYSA-N,"InChI=1S/C8H9NO2/c1-6-3-4-8(9(10)11)7(2)5-6/h3-5H,1-2H3",ER,inactive,,0,cerapp_experimental_functional,inchi
89-98-5(2),FPYUJUBAXZAQNL-UHFFFAOYSA-N,InChI=1S/C7H5ClO/c8-7-4-2-1-3-6(7)5-9/h1-5H,ER,inactive,,0,cerapp_experimental_functional,inchi
89197-32-0(2),RATZLMXRALDSJW-UHFFFAOYSA-N,"InChI=1S/C13H16N2O/c1-2-13(12-14-7-8-15-12)9-10-5-3-4-6-11(10)16-13/h3-6H,2,7-9H2,1H3,(H,14,15)",ER,inactive,,0,cerapp_experimental_functional,inchi
